source,target,osmid,lanes,name,highway,oneway,reversed,length,highway,lanes,name,junction,geometry,access,service,landuse,tunnel,width
8713702409,6408837616,408489723,2,Đường Bạch Đằng,tertiary,False,False,147.16500000000002,tertiary,2,Đường Bạch Đằng,,"LINESTRING (105.8624755 21.0230543, 105.8625071 21.0229402, 105.8626295 21.0224923, 105.862794 21.0218592, 105.862808 21.0218121, 105.8628203 21.0217706)",,,,,
8713702409,8713732018,940894324,,Ngách 360,service,False,True,152.36700000000002,service,,Ngách 360,,"LINESTRING (105.8624755 21.0230543, 105.8623013 21.0229945, 105.8621576 21.0229284, 105.8621082 21.0231327, 105.862031 21.0231347, 105.8619344 21.0230686, 105.8618593 21.0230345, 105.8615396 21.0229364, 105.8613443 21.0228402, 105.8612936 21.0228104)",,driveway,,,2
8713732018,10175009785,600157694,,Đường Hồng Hà,residential,False,True,44.269,residential,,Đường Hồng Hà,,,,,,,
8713732018,6408837613,600157694,,Đường Hồng Hà,residential,False,False,162.111,residential,,Đường Hồng Hà,,"LINESTRING (105.8612936 21.0228104, 105.8613231 21.0227295, 105.8617783 21.0214245)",,,,,
8713732018,8713702409,940894324,,Ngách 360,service,False,False,152.36700000000002,service,,Ngách 360,,"LINESTRING (105.8612936 21.0228104, 105.8613443 21.0228402, 105.8615396 21.0229364, 105.8618593 21.0230345, 105.8619344 21.0230686, 105.862031 21.0231347, 105.8621082 21.0231327, 105.8621576 21.0229284, 105.8623013 21.0229945, 105.8624755 21.0230543)",,driveway,,,2
8716653467,8716653468,941188191,,,service,False,False,39.429,service,,,,,,alley,,,
8716653468,4022966514,769798551,,Phố Nguyễn Khắc Cần,residential,False,False,49.591,residential,,Phố Nguyễn Khắc Cần,,,,,,,
8716653468,8184202954,769798551,,Phố Nguyễn Khắc Cần,residential,False,True,29.853,residential,,Phố Nguyễn Khắc Cần,,,,,,,
8716653468,8716653467,941188191,,,service,False,True,39.429,service,,,,,,alley,,,
8817346152,5707599770,1210254460,,,service,False,True,67.028,service,,,,,,,,,
8817346152,8817346153,952630675,,,service,False,True,75.88000000000001,service,,,,"LINESTRING (105.859814 21.0195696, 105.8598721 21.0195854, 105.8605158 21.0197607)",,,,,
8817346152,5707599766,1210254460,,,service,False,False,55.760999999999996,service,,,,"LINESTRING (105.859814 21.0195696, 105.859808 21.01959, 105.8597785 21.0196201, 105.8595237 21.019555, 105.8594432 21.0197327)",,,,,
8817346153,5707054206,684089070,,Phố Phạm Ngũ Lão,residential,False,False,28.267,residential,,Phố Phạm Ngũ Lão,,,,,,,
8817346153,2218568787,684089070,,Phố Phạm Ngũ Lão,residential,False,True,65.141,residential,,Phố Phạm Ngũ Lão,,"LINESTRING (105.8605158 21.0197607, 105.8605243 21.0197331, 105.8606832 21.0191961)",,,,,
8817346153,8817346152,952630675,,,service,False,False,75.88000000000001,service,,,,"LINESTRING (105.8605158 21.0197607, 105.8598721 21.0195854, 105.859814 21.0195696)",,,,,
8817349963,7822814658,211930307,,Phố Đinh Công Tráng,residential,False,False,25.731,residential,,Phố Đinh Công Tráng,,,,,,,
8817349963,8817349971,211930307,,Phố Đinh Công Tráng,residential,False,True,50.681,residential,,Phố Đinh Công Tráng,,,,,,,
8817349963,9044763370,952629389,,,service,False,True,92.497,service,,,,"LINESTRING (105.8612782 21.0193513, 105.8614348 21.0188189, 105.8614281 21.0187863, 105.8614013 21.0187575, 105.8611909 21.0186878)",,,,,
8817349971,8817349963,211930307,,Phố Đinh Công Tráng,residential,False,False,50.681,residential,,Phố Đinh Công Tráng,,,,,,,
8817349971,2218568787,211930307,,Phố Đinh Công Tráng,residential,False,True,13.461,residential,,Phố Đinh Công Tráng,,,,,,,
8817349971,9044763370,952629389,,,service,False,False,87.41199999999999,service,,,,"LINESTRING (105.8608064 21.0192339, 105.8609587 21.0187225, 105.8609962 21.0186712, 105.8610137 21.0186586, 105.8610767 21.0186499, 105.8611909 21.0186878)",,,,,
8817435380,317968654,684089070,,Phố Phạm Ngũ Lão,residential,False,False,48.735,residential,,Phố Phạm Ngũ Lão,,,,,,,
8817435380,5707060242,684089070,,Phố Phạm Ngũ Lão,residential,False,True,55.425,residential,,Phố Phạm Ngũ Lão,,,,,,,
8817435380,5704400896,952635606,,,service,False,True,19.038,service,,,,,,,,,
8817435385,5704400897,599647461,,,service,False,False,33.55,service,,,,,,,,,
8817435385,5704400900,599647461,,,service,False,True,58.163,service,,,,"LINESTRING (105.8599566 21.0233645, 105.8600199 21.0233856, 105.8599851 21.0235258, 105.8603123 21.0236085)",,,,,
8817435385,5704400896,952635606,,,service,False,False,79.935,service,,,,"LINESTRING (105.8599566 21.0233645, 105.8600602 21.0230476, 105.8600695 21.0229813, 105.8600588 21.02295, 105.8600132 21.0229225, 105.8597678 21.0228611)",,,,,
9044763370,6689794091,711536113,,,service,False,True,10.969,service,,,,,,,,,
9044763370,8817349963,952629389,,,service,False,False,92.497,service,,,,"LINESTRING (105.8611909 21.0186878, 105.8614013 21.0187575, 105.8614281 21.0187863, 105.8614348 21.0188189, 105.8612782 21.0193513)",,,,,
9044763370,8817349971,952629389,,,service,False,True,87.412,service,,,,"LINESTRING (105.8611909 21.0186878, 105.8610767 21.0186499, 105.8610137 21.0186586, 105.8609962 21.0186712, 105.8609587 21.0187225, 105.8608064 21.0192339)",,,,,
9580094346,5704382353,599642298,,,service,False,False,35.553,service,,,,,,,,,
9580094346,5704382354,599642298,,,service,False,True,5.006,service,,,,,,,,,
9580094346,9580094347,1040459024,,,service,False,False,33.176,service,,,,"LINESTRING (105.8578749 21.0236176, 105.8581003 21.0235782, 105.8581898 21.0235669)",,,,,
9580094347,9580094346,1040459024,,,service,False,True,33.176,service,,,,"LINESTRING (105.8581898 21.0235669, 105.8581003 21.0235782, 105.8578749 21.0236176)",,,,,
9696654437,8178544953,399627032,,Phố Nguyễn Chế Nghĩa,residential,False,False,64.254,residential,,Phố Nguyễn Chế Nghĩa,,,,,,,
9696654437,9696654438,1055265354,,,service,False,False,36.417,service,,,,,,,,,
9696654437,6689431164,399627032,,Phố Nguyễn Chế Nghĩa,residential,False,True,73.592,residential,,Phố Nguyễn Chế Nghĩa,,"LINESTRING (105.8529375 21.0200803, 105.8528287 21.0197416, 105.8526981 21.0194585)",,,,,
9696654438,9696654437,1055265354,,,service,False,True,36.417,service,,,,,,,,,
9965357127,5707054217,1087647931,,,service,False,False,10.522,service,,,,,,driveway,,,
9965357127,9965357130,1087647931,,,service,False,True,12.858,service,,,,,,driveway,,,
9965357129,5707060227,1087647932,,,service,False,False,10.839,service,,,,,,driveway,,,
9965357129,9965357131,1087647932,,,service,False,True,12.511,service,,,,,,driveway,,,
9965357130,9965357127,1087647931,,,service,False,False,12.858,service,,,,,,driveway,,,
9965357130,9965357131,1087647934,,,service,False,False,34.059,service,,,,,,driveway,,,
9965357131,9965357129,1087647932,,,service,False,False,12.511,service,,,,,,driveway,,,
9965357131,9965357130,1087647934,,,service,False,True,34.059,service,,,,,,driveway,,,
9966134298,102989115,964674136,2,Phố Lê Thánh Tông,tertiary,False,False,4.24,tertiary,2,Phố Lê Thánh Tông,,,,,,,
9966134298,6689625512,964674136,2,Phố Lê Thánh Tông,tertiary,False,True,11.876,tertiary,2,Phố Lê Thánh Tông,,,,,,,
9966134298,10142026296,1087731711,,,service,False,False,7.423,service,,,,,,,,,
9966134300,10142026296,1087731711,,,service,False,True,7.456,service,,,,,,,,,
9966134300,10142026297,"[895511145, 1087731711]",,,service,False,"[False, True]",133.344,service,,,,"LINESTRING (105.8581737 21.0212327, 105.8584852 21.0213225, 105.858656 21.0208331, 105.8582682 21.020717)",,,,,
9966134316,6689675996,28103437,,Phố Phan Huy Chú,residential,False,False,72.022,residential,,Phố Phan Huy Chú,,,,,,,
9966134316,102989719,28103437,,Phố Phan Huy Chú,residential,False,True,9.75,residential,,Phố Phan Huy Chú,,,,,,,
10118488788,7821910479,838062937,4,Đường Trần Khánh Dư,primary,False,False,23.705,primary,4,Đường Trần Khánh Dư,,,,,,,
10118488788,7821910476,838062937,4,Đường Trần Khánh Dư,primary,False,True,38.666,primary,4,Đường Trần Khánh Dư,,,,,,,
10118488789,7821910479,1105753219,,,service,False,False,25.478,service,,,,,no,,,,
10118488789,7821910477,"[1105753219, 838526715]",,,service,False,True,22.565,service,,,,"LINESTRING (105.8612527 21.022104, 105.8612583 21.0221353, 105.8611928 21.0222952)",no,,,,
10118488791,10142638734,838062935,2,Đường Trần Khánh Dư,primary,False,False,3.487,primary,2,Đường Trần Khánh Dư,,,,,,,
10118488791,2218334196,838062935,2,Đường Trần Khánh Dư,primary,False,True,55.85,primary,2,Đường Trần Khánh Dư,,,,,,,
10118488793,2218334196,11550678,1,Đường Trần Khánh Dư,secondary,False,False,18.544,secondary,1,Đường Trần Khánh Dư,,,,,,,
10118488793,10142638729,711134054,2,Đường Trần Khánh Dư,primary,False,True,13.067,primary,2,Đường Trần Khánh Dư,,,,,,,
10118488793,5707599790,11550678,1,Đường Trần Khánh Dư,secondary,False,True,26.585,secondary,1,Đường Trần Khánh Dư,,"LINESTRING (105.8617484 21.0197707, 105.8616915 21.0197184, 105.8616453 21.0196641, 105.8615967 21.0195804)",,,,,
10118488793,6648288797,"[711134701, 711134054]",2,Đường Trần Khánh Dư,primary,False,False,132.427,primary,2,Đường Trần Khánh Dư,,"LINESTRING (105.8617484 21.0197707, 105.8619011 21.0190925, 105.8620102 21.0186051)",,,,,
10118488798,7821910476,38134265,4,Đường Trần Khánh Dư,primary,False,False,118.845,primary,4,Đường Trần Khánh Dư,,,,,,,
10118488798,309653587,38134265,4,Đường Trần Khánh Dư,primary,False,True,38.292,primary,4,Đường Trần Khánh Dư,,,,,,,
10130015946,6689625506,711514830,,Ngõ 3 Hàm Long,residential,False,False,23.9,residential,,Ngõ 3 Hàm Long,,,,,,,
10130015946,6689625507,711514830,,Ngõ 3 Hàm Long,residential,False,True,4.106,residential,,Ngõ 3 Hàm Long,,,,,,,
10130015963,6685556118,711134471,,Ngõ Hàm Long II,residential,False,True,4.972,residential,,Ngõ Hàm Long II,,,,,,,
10130015963,10211803187,711134471,,Ngõ Hàm Long II,residential,False,False,65.223,residential,,Ngõ Hàm Long II,,"LINESTRING (105.854209 21.0187513, 105.854357 21.018992, 105.8543918 21.0190075, 105.8544314 21.0189878, 105.8544895 21.019047, 105.8545635 21.0191259, 105.854523 21.0191521)",,,,,
10130015977,6689625504,711514829,,Ngõ 1 Hàm Long,residential,False,False,18.509,residential,,Ngõ 1 Hàm Long,,,,,,,
10130015977,6689625505,711514829,,Ngõ 1 Hàm Long,residential,False,True,3.574,residential,,Ngõ 1 Hàm Long,,,,,,,
10130015979,6685556118,28103280,2,Phố Hàm Long,residential,False,False,73.899,residential,2,Phố Hàm Long,,,,,,,
10130015979,102986558,28103280,2,Phố Hàm Long,residential,False,True,19.763,residential,2,Phố Hàm Long,,,,,,,
10130015981,102986558,457131694,2,Phố Lê Văn Hưu,tertiary,False,False,20.045,tertiary,2,Phố Lê Văn Hưu,,,,,,,
10130015981,6689714427,457131694,2,Phố Lê Văn Hưu,tertiary,False,True,199.97400000000002,tertiary,2,Phố Lê Văn Hưu,,"LINESTRING (105.8548411 21.0182805, 105.8541687 21.0179301, 105.8541166 21.0179222, 105.854072 21.0179264, 105.8539568 21.0179465, 105.853025 21.0180736)",,,,,
10139319534,5707599788,600115738,,,service,False,True,8.768,service,,,,,,,,,
10139319534,5707599786,600115738,,,service,False,False,88.19300000000001,service,,,,"LINESTRING (105.8593503 21.0189592, 105.8593923 21.0191419, 105.8591455 21.0197027)",,,,,
10139319541,6689794091,711536113,,,service,False,False,3.006,service,,,,,,,,,
10139319541,442601282,711536113,,,service,False,True,16.121,service,,,,,,,,,
10139319551,445371170,711525564,,,service,False,False,7.85,service,,,,,,,,,
10139319551,5707599775,711525564,,,service,False,True,12.871,service,,,,"LINESTRING (105.8602925 21.0185375, 105.8602806 21.0184562, 105.8602758 21.0184228)",,,,,
10139319557,442601282,813360486,2,Phố Trần Hưng Đạo,secondary,False,True,11.753,secondary,2,Phố Trần Hưng Đạo,,,,,,,
10139319557,10139319561,1108118613,,,service,False,False,8.568,service,,,,,,,,,
10139319557,445371170,813360486,2,Phố Trần Hưng Đạo,secondary,False,False,93.38399999999999,secondary,2,Phố Trần Hưng Đạo,,"LINESTRING (105.8611697 21.0184181, 105.8610907 21.0184092, 105.8609707 21.0184208, 105.8603005 21.0186077)",,,,,
10139319558,5707599776,838076294,,,service,False,False,3.936,service,,,,,private,,,,
10139319558,5707599781,838076294,,,service,False,True,130.486,service,,,,"LINESTRING (105.861213 21.018231, 105.8616346 21.0183332, 105.8617124 21.0182856, 105.8618116 21.0178625, 105.8615515 21.0178174)",private,,,,
10139319558,10139319561,1108118613,,,service,False,True,12.716999999999999,service,,,,"LINESTRING (105.861213 21.018231, 105.8611984 21.0182941, 105.8611872 21.0183428)",,,,,
10139319561,10139319557,1108118613,,,service,False,True,8.568,service,,,,,,,,,
10139319561,10139319558,1108118613,,,service,False,False,12.716999999999999,service,,,,"LINESTRING (105.8611872 21.0183428, 105.8611984 21.0182941, 105.861213 21.018231)",,,,,
10139319599,2218590775,880504074,,,tertiary_link,False,False,17.451,tertiary_link,,,,,,,,,
10139319599,8189781578,880504074,,,tertiary_link,False,True,15.32,tertiary_link,,,,,,,,,
10139319662,2218590791,211933296,,,residential,False,False,67.47200000000001,residential,,,,"LINESTRING (105.8585403 21.0185899, 105.8584239 21.0182945, 105.8584108 21.0182303, 105.8584615 21.0181302, 105.8585242 21.0180301)",,,,,
10139319662,2218590775,211933296,,,residential,False,True,30.595,residential,,,,"LINESTRING (105.8585403 21.0185899, 105.8585606 21.0186278, 105.8586052 21.0186801, 105.8586551 21.0186979, 105.8587792 21.018705)",,,,,
10142026275,317367071,28869504,,Phố Nguyễn Xí,residential,False,False,9.248,residential,,Phố Nguyễn Xí,,,,,,,
10142026275,309597640,28869504,,Phố Nguyễn Xí,residential,False,True,52.574999999999996,residential,,Phố Nguyễn Xí,,"LINESTRING (105.8544242 21.0251991, 105.8545378 21.0255879, 105.8545573 21.0256553)",,,,,
10142026295,5707060234,600022136,,,service,False,True,6.946,service,,,,,,,,,
10142026295,10142034367,600022136,,,service,False,False,85.861,service,,,,"LINESTRING (105.8577391 21.022285, 105.8580813 21.0223841, 105.8579377 21.0228008)",,,,,
10142026296,9966134300,1087731711,,,service,False,False,7.456,service,,,,,,,,,
10142026296,9966134298,1087731711,,,service,False,True,7.423,service,,,,,,,,,
10142026297,8324148623,895511145,,,service,False,True,7.72,service,,,,,,,,,
10142026297,9966134300,"[895511145, 1087731711]",,,service,False,"[False, True]",133.344,service,,,,"LINESTRING (105.8582682 21.020717, 105.858656 21.0208331, 105.8584852 21.0213225, 105.8581737 21.0212327)",,,,,
10142034258,5704382354,599642298,,,service,False,False,56.562,service,,,,,,,,,
10142034258,5704382355,599642298,,,service,False,True,8.408,service,,,,,,,,,
10142034259,4902374735,599642297,,,service,False,False,16.061,service,,,,,,,,,
10142034259,5704382353,599642297,,,service,False,True,88.19000000000001,service,,,,"LINESTRING (105.8573564 21.0240123, 105.8573994 21.0240001, 105.8581692 21.0237812)",,,,,
10142034269,5704382341,599642294,,,service,False,False,31.695,service,,,,,,,,,
10142034269,5704382342,599642294,,,service,False,True,4.766,service,,,,,,,,,
10142034270,5704382343,599642295,,,service,False,False,33.456,service,,,,,,,,,
10142034270,5704382344,599642295,,,service,False,True,4.751,service,,,,,,,,,
10142034365,8324108045,895507088,,,service,False,True,4.625,service,,,,,,,,,
10142034365,8324108032,895507088,,,service,False,False,161.67000000000002,service,,,,"LINESTRING (105.8591955 21.0242564, 105.8594593 21.0243295, 105.8596712 21.0243671, 105.8596994 21.0243608, 105.8597155 21.0243458, 105.8598845 21.0238839, 105.859918 21.0238325, 105.8599582 21.023815, 105.8600092 21.023815, 105.8601058 21.0238463, 105.8601674 21.0238726, 105.8601902 21.0238764, 105.8602037 21.0238688, 105.8602459 21.0237606)",,,,,
10142034366,4022981145,684089069,,Ngõ 3B Phố Đặng Thái Thân,residential,False,False,4.548,residential,,Ngõ 3B Phố Đặng Thái Thân,,,,,,,
10142034366,6408551377,684089069,,Ngõ 3B Phố Đặng Thái Thân,residential,False,True,56.729,residential,,Ngõ 3B Phố Đặng Thái Thân,,,,,,,
10142034367,6644534244,600022136,,,service,False,False,4.683,service,,,,,,,,,
10142034367,10142026295,600022136,,,service,False,True,85.861,service,,,,"LINESTRING (105.8579377 21.0228008, 105.8580813 21.0223841, 105.8577391 21.022285)",,,,,
10142034368,319490480,707054937,,Ngõ 1A Phố Đặng Thái Thân,service,False,True,4.446,service,,Ngõ 1A Phố Đặng Thái Thân,,,,alley,,,
10142034368,10904385854,707054937,,Ngõ 1A Phố Đặng Thái Thân,service,False,False,91.34,service,,Ngõ 1A Phố Đặng Thái Thân,,"LINESTRING (105.859169 21.0231218, 105.8593089 21.0226928, 105.858934 21.0225637)",,alley,,,
10142626199,10142638698,600544652,,,steps,False,False,10.995,steps,,,,,,,,,
10142638679,102987953,211930307,,Phố Đinh Công Tráng,residential,False,False,7.502,residential,,Phố Đinh Công Tráng,,,,,,,
10142638679,7822814658,211930307,,Phố Đinh Công Tráng,residential,False,True,2.461,residential,,Phố Đinh Công Tráng,,,,,,,
10142638686,102987953,711132577,2,Đường Trần Khánh Dư,secondary,False,False,2.21,secondary,2,Đường Trần Khánh Dư,,,,,,,
10142638686,5707599790,711132577,2,Đường Trần Khánh Dư,secondary,False,True,14.619,secondary,2,Đường Trần Khánh Dư,,"LINESTRING (105.8616086 21.0194495, 105.8616008 21.0195051, 105.8615967 21.0195804)",,,,,
10142638698,2474695878,600544652,,,steps,False,False,3.948,steps,,,,,,,,,
10142638698,10142626199,600544652,,,steps,False,True,10.995,steps,,,,,,,,,
10142638719,320410409,29124255,,Vạn Kiếp,residential,False,False,10.288,residential,,Vạn Kiếp,,,,,,,
10142638719,5704543860,29124255,,Vạn Kiếp,residential,False,True,3.93,residential,,Vạn Kiếp,,,,,,,
10142638729,10118488793,711134054,2,Đường Trần Khánh Dư,primary,False,False,13.067,primary,2,Đường Trần Khánh Dư,,,,,,,
10142638729,10142638745,707452253,,,cycleway,False,True,6.293,cycleway,,,,"LINESTRING (105.8617311 21.0198871, 105.8617784 21.0199023, 105.8617859 21.0199093)",,,,,
10142638729,102987962,711134054,2,Đường Trần Khánh Dư,primary,False,True,56.277,primary,2,Đường Trần Khánh Dư,,"LINESTRING (105.8617311 21.0198871, 105.861679 21.0202364, 105.8616231 21.0203807)",,,,,
10142638734,10142638735,707452253,,,cycleway,False,False,6.375,cycleway,,,,,,,,,
10142638734,10118488791,838062935,2,Đường Trần Khánh Dư,primary,False,True,3.487,primary,2,Đường Trần Khánh Dư,,,,,,,
10142638734,84799736,838062935,2,Đường Trần Khánh Dư,primary,False,False,102.224,primary,2,Đường Trần Khánh Dư,,"LINESTRING (105.8618741 21.020349, 105.8618314 21.0206772, 105.8617975 21.020874, 105.8617074 21.0212542)",,,,,
10142638735,10142638734,707452253,,,cycleway,False,True,6.375,cycleway,,,,,,,,,
10142638735,6685514072,707452253,,,cycleway,False,False,4.462,cycleway,,,,"LINESTRING (105.8618137 21.0203386, 105.8617923 21.020327, 105.8617843 21.0203117)",,,,,
10142638745,10142638729,707452253,,,cycleway,False,False,6.293,cycleway,,,,"LINESTRING (105.8617859 21.0199093, 105.8617784 21.0199023, 105.8617311 21.0198871)",,,,,
10142638745,6685514072,707452253,,,cycleway,False,True,45.512,cycleway,,,,"LINESTRING (105.8617859 21.0199093, 105.8617986 21.0199212, 105.8618069 21.0199421, 105.8617843 21.0203117)",,,,,
10142638747,102987962,838062938,4,Đường Trần Khánh Dư,primary,False,False,7.453,primary,4,Đường Trần Khánh Dư,,,,,,,
10142638747,84799897,838062938,4,Đường Trần Khánh Dư,primary,False,True,113.321,primary,4,Đường Trần Khánh Dư,,"LINESTRING (105.8616089 21.0204464, 105.8614352 21.0212496, 105.8613706 21.02144)",,,,,
10142638776,7821910477,"[954812792, 838509720, 954856206]",,,service,False,False,168.10500000000002,service,,,,"LINESTRING (105.8606425 21.0237083, 105.8606723 21.0236807, 105.8607095 21.023641, 105.8607824 21.0234764, 105.8611928 21.0222952)",no,,,,
10142638776,309653587,954812792,,,service,False,True,13.131,service,,,,"LINESTRING (105.8606425 21.0237083, 105.8606095 21.0237239, 105.8605226 21.023744)",no,,,,
10142638778,438042806,211897425,1,,primary_link,False,True,20.367,primary_link,1,,,,,,,,
10142638778,84799740,211897425,1,,primary_link,False,False,77.94800000000001,primary_link,1,,,"LINESTRING (105.860348 21.0244715, 105.8604178 21.024401, 105.8604405 21.0243493, 105.8605482 21.0240663, 105.8605743 21.0240187, 105.860606 21.0240044, 105.8606413 21.0240077, 105.8607784 21.0240266)",,,,,
10142638810,84799736,211898685,1,,primary_link,False,True,17.509,primary_link,1,,,,,,,,
10142638810,84799897,211898685,1,,primary_link,False,False,139.42899999999997,primary_link,1,,,"LINESTRING (105.8616001 21.0213757, 105.8615826 21.0213957, 105.8615324 21.0214691, 105.8613483 21.0219604, 105.8613424 21.0219708, 105.8613334 21.0219783, 105.8613196 21.0219821, 105.8613059 21.0219809, 105.8612958 21.0219749, 105.8612901 21.0219677, 105.8612864 21.0219595, 105.8612856 21.0219473, 105.8613939 21.0216588, 105.861408 21.0215742, 105.8613706 21.02144)",,,,,
10142649437,2302089248,599642298,,,service,False,False,14.777,service,,,,,,,,,
10142649437,5704382353,599642298,,,service,False,True,143.09199999999998,service,,,,"LINESTRING (105.8574756 21.0244458, 105.8575372 21.0244305, 105.8583149 21.0242376, 105.8581692 21.0237812)",,,,,
10142649478,317968648,711128281,1,Phố Tràng Tiền,secondary,False,False,67.441,secondary,1,Phố Tràng Tiền,,,,,,,
10142649478,2302089248,711128281,1,Phố Tràng Tiền,secondary,False,True,32.018,secondary,1,Phố Tràng Tiền,,"LINESTRING (105.8576368 21.0245509, 105.8575193 21.0245255, 105.857414 21.0245021, 105.857338 21.0244799)",,,,,
10142649479,6648055354,711128283,1,Phố Tràng Tiền,secondary,False,False,46.89699999999999,secondary,1,Phố Tràng Tiền,,"LINESTRING (105.8576242 21.0246017, 105.85754 21.0245844, 105.8573 21.0245388, 105.8572551 21.0245213, 105.8572011 21.0244768)",,,,,
10142649479,993037677,711128283,1,Phố Tràng Tiền,secondary,False,True,67.357,secondary,1,Phố Tràng Tiền,,"LINESTRING (105.8576242 21.0246017, 105.8582124 21.0247263, 105.8582582 21.024727)",,,,,
10175009785,8713732018,600157694,,Đường Hồng Hà,residential,False,False,44.269,residential,,Đường Hồng Hà,,,,,,,
10175009785,309653586,600157694,,Đường Hồng Hà,residential,False,True,124.241,residential,,Đường Hồng Hà,,,,,,,
10175009785,10175009793,"[1040458848, 599647459]",,Ngõ 933 Hồng Hà,service,False,True,97.651,service,,Ngõ 933 Hồng Hà,,"LINESTRING (105.8611562 21.0231873, 105.8616098 21.02333, 105.8616085 21.0233829, 105.8616769 21.0234357, 105.8617727 21.0234996, 105.8618251 21.0234883, 105.861957 21.0235449)",,alley,,,
10175009793,10175009785,"[1040458848, 599647459]",,Ngõ 933 Hồng Hà,service,False,False,97.651,service,,Ngõ 933 Hồng Hà,,"LINESTRING (105.861957 21.0235449, 105.8618251 21.0234883, 105.8617727 21.0234996, 105.8616769 21.0234357, 105.8616085 21.0233829, 105.8616098 21.02333, 105.8611562 21.0231873)",,alley,,,
10175009793,5704400895,599647459,,Ngõ 933 Hồng Hà,service,False,True,45.126000000000005,service,,Ngõ 933 Hồng Hà,,"LINESTRING (105.861957 21.0235449, 105.8620201 21.0235603, 105.8623767 21.0236508)",,alley,,,
10175009793,6440634692,"[1112187948, 599647455]",,,service,False,True,116.60099999999998,service,,,,"LINESTRING (105.861957 21.0235449, 105.8618723 21.0237114, 105.8618566 21.0237583, 105.8618478 21.0238236, 105.861744 21.0237896, 105.8616621 21.0237912, 105.8616595 21.0238249, 105.8614718 21.0238308, 105.8614396 21.0239164, 105.8614455 21.0241136, 105.8614613 21.0241852)",,alley,,,
10211803187,10130015963,711134471,,Ngõ Hàm Long II,residential,False,True,65.223,residential,,Ngõ Hàm Long II,,"LINESTRING (105.854523 21.0191521, 105.8545635 21.0191259, 105.8544895 21.019047, 105.8544314 21.0189878, 105.8543918 21.0190075, 105.854357 21.018992, 105.854209 21.0187513)",,,,,
10586767710,6647111311,704147261,2,Phố Tràng Tiền,secondary,False,False,57.399,secondary,2,Phố Tràng Tiền,,,,,,,
10586767710,2302089256,704147261,2,Phố Tràng Tiền,secondary,False,True,9.884,secondary,2,Phố Tràng Tiền,,,,,,,
10586767712,445371197,37933056,1,,primary_link,False,False,15.957,primary_link,1,,,,,,,,
10586767712,438042808,"[37933056, 38134264]","['1', '4']",Đường Trần Quang Khải,"['primary_link', 'primary']",False,"[False, True]",218.91699999999997,"['primary_link', 'primary']","['1', '4']",Đường Trần Quang Khải,,"LINESTRING (105.8592531 21.025083, 105.8592542 21.025172, 105.859253 21.0252898, 105.8592491 21.0253703, 105.8592422 21.0254648, 105.8592091 21.02571, 105.8591225 21.0260143, 105.8597901 21.0252009)",,,,,
10586767714,319490478,11550267,,Phố Lý Đạo Thành,residential,False,False,8.644,residential,,Phố Lý Đạo Thành,,,,,,,
10586767714,102985443,11550267,,Phố Lý Đạo Thành,residential,False,True,136.895,residential,,Phố Lý Đạo Thành,,"LINESTRING (105.8567636 21.0251434, 105.8579613 21.0254503, 105.8580356 21.0254689)",,,,,
10904385854,10142034368,707054937,,Ngõ 1A Phố Đặng Thái Thân,service,False,True,91.34,service,,Ngõ 1A Phố Đặng Thái Thân,,"LINESTRING (105.858934 21.0225637, 105.8593089 21.0226928, 105.859169 21.0231218)",,alley,,,
10988320675,309653586,28191490,,Phố Cầu Đất,residential,False,False,5.576,residential,,Phố Cầu Đất,,,,,,,
10988320675,443033372,28191490,,Phố Cầu Đất,residential,False,True,204.62300000000005,residential,,Phố Cầu Đất,,"LINESTRING (105.8607941 21.02429, 105.8608552 21.024446, 105.8608918 21.0245924, 105.8610017 21.025034, 105.8611076 21.025304, 105.8613016 21.0255097, 105.8614054 21.025578, 105.8617471 21.025803)",,,,,
10988320675,6440634692,1183299171,,Ngõ 2 Phố Cầu Đất,service,False,False,72.964,service,,Ngõ 2 Phố Cầu Đất,,"LINESTRING (105.8607941 21.02429, 105.8609202 21.0242367, 105.8610364 21.0242062, 105.8611015 21.0241885, 105.8611246 21.0242163, 105.8614613 21.0241852)",,alley,,,
11078984956,11078984959,1193580660,,,bridleway,False,True,4.118,bridleway,,,,,,,,,
11078984956,6689745530,1193580660,,,bridleway,False,False,418.79100000000005,bridleway,,,,"LINESTRING (105.8618728 21.0182829, 105.8619645 21.0182984, 105.8620618 21.017874, 105.8623689 21.016579, 105.8627648 21.0148061, 105.8626981 21.0147992, 105.8626499 21.0147943)",,,,,
11078984959,6685527205,600115734,2,Đường Trần Khánh Dư,secondary,False,True,12.648,secondary,2,Đường Trần Khánh Dư,,,,,,,
11078984959,11078984956,1193580660,,,bridleway,False,False,4.118,bridleway,,,,,,,,,
11078984959,6689745530,600115734,2,Đường Trần Khánh Dư,secondary,False,False,397.359,secondary,2,Đường Trần Khánh Dư,,"LINESTRING (105.8618337 21.0182766, 105.8619218 21.0178481, 105.861982 21.0175556, 105.8619981 21.0175186, 105.8620318 21.0174765, 105.8620503 21.017452, 105.8620624 21.0174295, 105.8621148 21.0171929, 105.8621431 21.0170648, 105.8621693 21.0169492, 105.8622581 21.0165578, 105.8623622 21.0160987, 105.8624061 21.0159056, 105.8624717 21.0156284, 105.8626499 21.0147943)",,,,,
